# Generated from ../data/13JUL2013/000.dat
time steer_rate steer_rate_est
20.385 7.45058e-09 0
20.39 7.45058e-09 0
20.395 7.45058e-09 0
20.4 7.45058e-09 0
20.405 7.45058e-09 0
20.41 7.45058e-09 0
20.415 7.45058e-09 0
20.42 7.45058e-09 0
20.425 7.45058e-09 0
20.43 7.45058e-09 0
20.435 7.45058e-09 0
20.44 7.45058e-09 0
20.445 7.45058e-09 0
20.45 7.45058e-09 0
20.455 7.45058e-09 0
20.46 7.45058e-09 0
20.465 7.45058e-09 0
20.47 7.45058e-09 0
20.475 7.45058e-09 0
20.48 7.45058e-09 0
20.485 7.45058e-09 0
20.49 7.45058e-09 0
20.495 7.45058e-09 0
20.5 7.45058e-09 0
20.505 7.45058e-09 0
20.51 7.45058e-09 0
20.515 7.45058e-09 0
20.52 7.45058e-09 0
20.525 7.45058e-09 0
20.53 7.45058e-09 0
20.535 7.45058e-09 0
20.54 7.45058e-09 0
20.545 7.45058e-09 0
20.55 7.45058e-09 0
20.555 7.45058e-09 0
20.56 7.45058e-09 0
20.565 7.45058e-09 0
20.57 7.45058e-09 0
20.575 7.45058e-09 0
20.58 7.45058e-09 0
20.585 7.45058e-09 0
20.59 7.45058e-09 0
20.595 7.45058e-09 0
20.6 7.45058e-09 0
20.605 7.45058e-09 0
20.61 7.45058e-09 0
20.615 7.45058e-09 0
20.62 7.45058e-09 0
20.625 7.45058e-09 0
20.63 7.45058e-09 0
20.635 7.45058e-09 0
20.64 7.45058e-09 0
20.645 7.45058e-09 0
20.65 7.45058e-09 0
20.655 7.45058e-09 0
20.66 7.45058e-09 0
20.665 7.45058e-09 0
20.67 7.45058e-09 0
20.675 7.45058e-09 0
20.68 7.45058e-09 0
20.685 7.45058e-09 0
20.69 7.45058e-09 0
20.695 7.45058e-09 0
20.7 7.45058e-09 0
20.705 7.45058e-09 0
20.71 7.45058e-09 0
20.715 7.45058e-09 0
20.72 7.45058e-09 0
20.725 7.45058e-09 0
20.73 7.45058e-09 0
20.735 7.45058e-09 0
20.74 7.45058e-09 0
20.745 7.45058e-09 0
20.75 7.45058e-09 0
20.755 7.45058e-09 0
20.76 7.45058e-09 0
20.765 7.45058e-09 0
20.77 7.45058e-09 0
20.775 7.45058e-09 0
20.78 7.45058e-09 0
20.785 7.45058e-09 0
20.79 7.45058e-09 0
20.795 7.45058e-09 0
20.8 7.45058e-09 0
20.805 7.45058e-09 0
20.81 7.45058e-09 0
20.815 7.45058e-09 0
20.82 7.45058e-09 0
20.825 7.45058e-09 0
20.83 7.45058e-09 0
20.835 7.45058e-09 0
20.84 7.45058e-09 0
20.845 7.45058e-09 0
20.85 7.45058e-09 0
20.855 7.45058e-09 0
20.86 7.45058e-09 0
20.865 7.45058e-09 0
20.87 7.45058e-09 0
20.875 7.45058e-09 0
20.88 7.45058e-09 0
20.885 7.45058e-09 0
20.89 7.45058e-09 0
20.895 0.0170595 0
20.9 0.0124277 0
20.905 0.00905343 0
20.91 -0.0104642 0
20.915 -0.00762304 0
20.92 -0.0226128 0
20.925 -0.0164732 0
20.93 -0.0120005 0
20.935 -0.0258018 0
20.94 -0.0187963 0
20.945 -0.0136929 0
20.95 -0.0270347 0
20.955 -0.0196945 0
20.96 -0.0314067 0
20.965 -0.0228795 0
20.97 -0.033727 0
20.975 -0.0416292 0
20.98 -0.047386 0
20.985 -0.0515797 0
20.99 -0.0546348 0
20.995 -0.0568604 0
21 -0.0584817 0
21.005 -0.0596628 0
21.01 -0.0605232 0
21.015 -0.0440905 0
21.02 -0.049179 0
21.025 -0.0528859 0
21.03 -0.0555863 0
21.035 -0.0575536 0
21.04 -0.0419272 0
21.045 -0.047603 0
21.05 -0.0346783 0
21.055 -0.0423223 0
21.06 -0.0308314 0
21.065 -0.0224603 0
21.07 -0.0334216 0
21.075 -0.0243473 0
21.08 -0.0177368 0
21.085 -0.0129211 0
21.09 -0.00941285 0
21.095 -0.00685719 0
21.1 -0.00499538 0
21.105 -0.00363907 0
21.11 -0.00265104 0
21.115 -0.00193125 0
21.12 -0.00140691 0
21.125 -0.00102493 0
21.13 -0.000746667 0
21.135 -0.000543952 0
21.14 -0.000396281 0
21.145 -0.000288695 0
21.15 -0.000210285 0
21.155 -0.000153184 0
21.16 -0.00011161 0
21.165 -8.13007e-05 0
21.17 -0.0171188 0
21.175 -0.0124708 0
21.18 -0.00908485 0
21.185 -0.00661823 0
21.19 -0.0218808 0
21.195 -0.01594 0
21.2 -0.0286716 0
21.205 -0.020887 0
21.21 -0.0322754 0
21.215 -0.0405718 0
21.22 -0.0295562 0
21.225 -0.0385908 0
21.23 -0.0451725 0
21.235 -0.0499673 0
21.24 -0.0364006 0
21.245 -0.043577 0
21.25 -0.0488049 0
21.255 -0.0355539 0
21.26 -0.0429601 0
21.265 -0.031296 0
21.27 -0.0227988 0
21.275 -0.0166087 0
21.28 -0.0291588 0
21.285 -0.0212419 0
21.29 -0.0154745 0
21.295 -0.011273 0
21.3 -0.0252718 0
21.305 -0.0184103 0
21.31 -0.0304713 0
21.315 -0.0392575 0
21.32 -0.0285987 0
21.325 -0.0378934 0
21.33 -0.0446644 0
21.335 -0.0495971 0
21.34 -0.0531904 0
21.345 -0.0387487 0
21.35 -0.0452875 0
21.355 -0.050051 0
21.36 -0.0535212 0
21.365 -0.0389896 0
21.37 -0.045463 0
21.375 -0.0331193 0
21.38 -0.0411866 0
21.385 -0.0470635 0
21.39 -0.0342853 0
21.395 -0.0420361 0
21.4 -0.0306228 0
21.405 -0.0393679 0
21.41 -0.0286791 0
21.415 -0.0379519 0
21.42 -0.0276477 0
21.425 -0.0372006 0
21.43 -0.0271003 0
21.435 -0.0368018 0
21.44 -0.0268097 0
21.445 -0.0365901 0
21.45 -0.043715 0
21.455 -0.0489054 0
21.46 -0.0526866 0
21.465 -0.0554411 0
21.47 -0.0574477 0
21.475 -0.0759692 0
21.48 -0.0724022 0
21.485 -0.0698037 0
21.49 -0.0849704 0
21.495 -0.0789595 0
21.5 -0.0745807 0
21.505 -0.0884503 0
21.51 -0.0814947 0
21.515 -0.0764277 0
21.52 -0.0727364 0
21.525 -0.0700471 0
21.53 -0.0680882 0
21.535 -0.066661 0
21.54 -0.0485619 0
21.545 -0.0524365 0
21.55 -0.055259 0
21.555 -0.0573152 0
21.56 -0.058813 0
21.565 -0.0599042 0
21.57 -0.060699 0
21.575 -0.0612782 0
21.58 -0.0617001 0
21.585 -0.0790669 0
21.59 -0.0746588 0
21.595 -0.0714477 0
21.6 -0.0861679 0
21.605 -0.079832 0
21.61 -0.0752163 0
21.615 -0.0889133 0
21.62 -0.0818321 -0.084064
21.625 -0.0766734 -0.0856284
21.63 -0.0729153 -0.0870661
21.635 -0.0872371 -0.088787
21.64 -0.0806109 -0.090909
21.645 -0.0757838 -0.0928019
21.65 -0.0722672 -0.0936053
21.655 -0.0867649 -0.0957667
21.66 -0.080267 -0.0978982
21.665 -0.0755332 -0.0992156
21.67 0.149689 -0.0286061
21.675 0.109047 0.0392721
21.68 0.113558 0.102474
21.685 0.0997856 0.166212
21.69 0.123871 0.225917
21.695 0.158477 0.282383
21.7 0.183687 0.331654
21.705 0.202052 0.377455
21.71 0.23249 0.422863
21.715 0.237605 0.457377
21.72 0.25839 0.473606
21.725 0.256472 0.490917
21.73 0.255075 0.507168
21.735 0.271117 0.530342
21.74 0.265744 0.548845
21.745 0.278889 0.564426
21.75 0.288465 0.584788
21.755 0.295442 0.608275
21.76 0.334643 0.63699
21.765 0.346141 0.663861
21.77 0.371576 0.686867
21.775 0.390106 0.705998
21.78 0.420664 0.713009
21.785 0.442925 0.715605
21.79 0.459143 0.71687
21.795 0.453897 0.711264
21.8 0.467135 0.706628
21.805 0.45972 0.693931
21.81 0.454317 0.688798
21.815 0.450382 0.689667
21.82 0.430456 0.691747
21.825 0.41594 0.696447
21.83 0.405365 0.695907
21.835 0.397661 0.700244
21.84 0.374989 0.696138
21.845 0.358473 0.686079
21.85 0.346442 0.67246
21.855 0.320617 0.651975
21.86 0.318864 0.630987
21.865 0.300527 0.607877
21.87 0.287169 0.588302
21.875 0.277438 0.577091
21.88 0.270349 0.56799
21.885 0.282243 0.558805
21.89 0.273849 0.55119
21.895 0.284794 0.547325
21.9 0.292767 0.539265
21.905 0.281516 0.528037
21.91 0.273319 0.510238
21.915 0.267348 0.491689
21.92 0.262998 0.474606
21.925 0.24277 0.457306
21.93 0.228034 0.439823
21.935 0.200239 0.416571
21.94 0.162932 0.398794
21.945 0.152813 0.381515
21.95 0.111323 0.365673
21.955 0.0981572 0.358191
21.96 0.0885661 0.347949
21.965 0.0645196 0.33719
21.97 0.0470018 0.320132
21.975 0.0342405 0.302459
21.98 0.0249441 0.284351
21.985 0.0181715 0.263557
21.99 0.013238 0.240377
21.995 0.00964379 0.217224
22 0.00702572 0.20005
22.005 0.00511837 0.187925
22.01 0.020788 0.180201
22.015 0.0151439 0.177259
22.02 0.0110323 0.173233
22.025 0.0250964 0.173177
22.03 0.0182824 0.171645
22.035 0.0133188 0.165305
22.04 0.00970268 0.15393
22.045 -0.00999117 0.136649
22.05 -0.0243378 0.114952
22.055 -0.0518489 0.0892942
22.06 -0.0718901 0.0629741
22.065 -0.0864902 0.0373569
22.07 -0.114186 0.0132755
22.075 -0.134362 -0.00991247
22.08 -0.149059 -0.0289258
22.085 -0.142707 -0.0427167
22.09 -0.155139 -0.0493453
22.095 -0.147136 -0.0463957
22.1 -0.141306 -0.0415302
22.105 -0.119999 -0.0347502
22.11 -0.104478 -0.0286546
22.115 -0.11023 -0.024757
22.12 -0.0973606 -0.0219641
22.125 -0.0879858 -0.0239379
22.13 -0.0811563 -0.029049
22.135 -0.0761809 -0.0377937
22.14 -0.0896158 -0.0475847
22.145 -0.0823438 -0.056917
22.15 -0.0941055 -0.0662929
22.155 -0.102674 -0.0745959
22.16 -0.108916 -0.0830034
22.165 -0.113463 -0.0885257
22.17 -0.133836 -0.0938802
22.175 -0.148676 -0.098036
22.18 -0.142428 -0.0997485
22.185 -0.154936 -0.0997105
22.19 -0.146988 -0.0963248
22.195 -0.141198 -0.0893672
22.2 -0.13698 -0.0829289
22.205 -0.116848 -0.080101
22.21 -0.119242 -0.0806297
22.215 -0.120985 -0.0850406
22.22 -0.105196 -0.0902998
22.225 -0.0936936 -0.093284
22.23 -0.102374 -0.0990417
22.235 -0.0916376 -0.104566
22.24 -0.0838166 -0.110649
22.245 -0.0951786 -0.117718
22.25 -0.086396 -0.121436
22.255 -0.0970576 -0.122693
22.26 -0.104824 -0.122261
22.265 -0.127542 -0.122618
22.27 -0.127032 -0.122376
22.275 -0.12666 -0.121717
22.28 -0.143449 -0.1205
22.285 -0.13862 -0.117965
22.29 -0.135102 -0.114835
22.295 -0.13254 -0.108745
22.3 -0.130673 -0.102808
22.305 -0.129313 -0.0990221
22.31 -0.111262 -0.0980921
22.315 -0.115172 -0.0993844
22.32 -0.100961 -0.09883
22.325 -0.0906087 -0.0996932
22.33 -0.0830669 -0.0978275
22.335 -0.0605134 -0.0956138
22.34 -0.0611429 -0.0919351
22.345 -0.0616014 -0.0886973
22.35 -0.0619354 -0.0891208
22.355 -0.0621787 -0.0911319
22.36 -0.0794156 -0.0949127
22.365 -0.0749129 -0.0977767
22.37 -0.0886922 -0.102109
22.375 -0.0987303 -0.107895
22.38 -0.0889837 -0.110666
22.385 -0.0989428 -0.110256
22.39 -0.106198 -0.107006
22.395 -0.0944235 -0.102442
22.4 -0.102906 -0.0989847
22.405 -0.109085 -0.0970423
22.41 -0.0965264 -0.0967865
22.415 -0.104437 -0.0983981
22.42 -0.0931411 -0.101409
22.425 -0.101971 -0.105575
22.43 -0.0913445 -0.109876
22.435 -0.083603 -0.116674
22.44 -0.0950229 -0.123409
22.445 -0.0862827 -0.127796
22.45 -0.0799155 -0.129842
22.455 -0.0923366 -0.13135
22.46 -0.0843258 -0.129227
22.465 -0.0955495 -0.127574
22.47 -0.103726 -0.128221
22.475 -0.0926226 -0.129192
22.48 -0.101594 -0.130467
22.485 -0.108129 -0.131855
22.49 -0.11289 -0.136963
22.495 -0.116358 -0.142708
22.5 -0.118885 -0.147715
22.505 -0.120725 -0.149258
22.51 -0.122066 -0.148932
22.515 -0.123043 -0.146931
22.52 -0.123754 -0.142281
22.525 -0.107213 -0.137082
22.53 -0.0951633 -0.130535
22.535 -0.086385 -0.123691
22.54 -0.0970495 -0.118474
22.545 -0.0877591 -0.114631
22.55 -0.080991 -0.113977
22.555 -0.0760606 -0.113301
22.56 -0.0724689 -0.112831
22.565 -0.0698523 -0.111187
22.57 -0.0508867 -0.108172
22.575 -0.0541299 -0.105374
22.58 -0.0564926 -0.100451
22.585 -0.0582137 -0.094827
22.59 -0.0594676 -0.0896431
22.595 -0.060381 -0.0858253
22.6 -0.0610465 -0.0820074
22.605 -0.0615312 -0.0784215
22.61 -0.0618843 -0.0738401
22.615 -0.0621416 -0.0712137
22.62 -0.062329 -0.0719041
22.625 -0.0624655 -0.0741507
22.63 -0.062565 -0.0791078
22.635 -0.045578 -0.0823592
22.64 -0.0502626 -0.0846154
22.645 -0.0536753 -0.0832744
22.65 -0.0391019 -0.0792024
22.655 -0.0284853 -0.0707569
22.66 -0.0207513 -0.0597093
22.665 -0.0151171 -0.0465628
22.67 -0.0110126 -0.0322342
22.675 -0.00802258 -0.0195683
22.68 -0.00584437 -0.0104867
22.685 -0.00425757 -0.00440409
22.69 -0.0201611 -0.00332529
22.695 -0.0146872 -0.00502063
22.7 -0.027759 -0.00869774
22.705 -0.0202221 -0.0113931
22.71 -0.0317911 -0.0119732
22.715 -0.0231595 -0.0119083
22.72 -0.033931 -0.00899642
22.725 -0.0247183 -0.0018274
22.73 -0.0350666 0.00671586
22.735 -0.0255456 0.0135304
22.74 -0.0356692 0.017733
22.745 -0.0259847 0.0218933
22.75 -0.0189295 0.0251583
22.755 -0.01379 0.023627
22.76 -0.0100459 0.0194699
22.765 -0.00731832 0.0133429
22.77 -0.00533131 0.00576339
22.775 -0.00388384 -0.00113309
22.78 -0.0198888 -0.0060308
22.785 -0.0144888 -0.00698951
22.79 -0.0105549 -0.00281721
22.795 -0.00768918 0.00471362
22.8 -0.0056015 0.0141933
22.805 0.0129789 0.0252772
22.81 0.00945497 0.0360895
22.815 0.00688782 0.0418538
22.82 -0.0120418 0.042209
22.825 -0.00877234 0.0401454
22.83 -0.00639057 0.0364123
22.835 -0.021715 0.0311371
22.84 -0.0158192 0.027333
22.845 -0.0285836 0.0268078
22.85 -0.0208228 0.0301035
22.855 -0.0151692 0.0378336
22.86 -0.0110506 0.0495622
22.865 -0.00805023 0.0633545
22.87 -0.0058645 0.0742184
22.875 -0.00427222 0.0798704
22.88 -0.00311229 0.0812413
22.885 -0.00226724 0.0779784
22.89 0.0154078 0.0705577
22.895 0.0112244 0.0613898
22.9 0.00817683 0.0519664
22.905 0.00595674 0.0435838
22.91 0.0043394 0.0390655
22.915 0.00316119 0.0400969
22.92 0.00230289 0.046773
22.925 0.00167763 0.0564583
22.93 0.0012221 0.0676571
22.935 0.000890315 0.0766538
22.94 0.000648588 0.0835505
22.945 0.000472456 0.0843641
22.95 0.000344187 0.0807496
22.955 0.000250757 0.0739932
22.96 0.000182658 0.064747
22.965 0.000133067 0.0578843
22.97 -0.0169626 0.0530127
22.975 -0.0123571 0.0502495
22.98 -0.00900197 0.0525613
22.985 -0.00655785 0.0589826
22.99 -0.00477734 0.067755
22.995 -0.00348023 0.0769728
23 -0.00253531 0.0839683
23.005 -0.00184694 0.0869981
23.01 -0.00134546 0.0861453
23.015 -0.000980169 0.0824477
23.02 -0.000714034 0.0764151
23.025 -0.00052017 0.067854
23.03 -0.000378937 0.0605113
23.035 0.0167834 0.0575862
23.04 0.0122265 0.0594207
23.045 0.00890687 0.0666593
23.05 0.00648856 0.0756662
23.055 0.00472686 0.0848769
23.06 0.00344345 0.0916063
23.065 0.00250852 0.0958624
23.07 0.00182742 0.0983118
23.075 0.00133124 0.0968677
23.08 0.000969797 0.0917236
23.085 0.000706494 0.0859001
23.09 0.000514627 0.0798664
23.095 0.000374913 0.0743556
23.1 0.0173327 0.0738458
23.105 0.0126266 0.0773988
23.11 0.00919837 0.0860375
23.115 0.0067009 0.096966
23.12 0.021941 0.109213
23.125 0.0159838 0.118498
23.13 0.0116441 0.123054
23.135 0.0255421 0.125499
23.14 0.0186071 0.123819
23.145 0.0135551 0.118366
23.15 0.00987473 0.111581
23.155 0.00719362 0.104957
23.16 0.00524047 0.100776
23.165 0.00381762 0.100979
23.17 0.00278109 0.105738
23.175 0.00202599 0.115869
23.18 0.0185354 0.130142
23.185 0.0135029 0.143789
23.19 0.0268962 0.156618
23.195 0.0366531 0.166328
23.2 0.0267014 0.169723
23.205 0.0365112 0.168055
23.21 0.026598 0.160065
23.215 0.0364359 0.149603
23.22 0.0265431 0.138919
23.225 0.0363959 0.129824
23.23 0.026514 0.125005
23.235 0.0193152 0.123757
23.24 0.0311304 0.127119
23.245 0.0226782 0.130595
23.25 0.0165208 0.134553
23.255 0.0290948 0.138824
23.26 0.0211952 0.138527
23.265 0.0154405 0.132235
23.27 0.0112482 0.122935
23.275 0.00819419 0.112304
23.28 0.00596939 0.10232
23.285 0.00434864 0.0935023
23.29 0.0202274 0.088286
23.295 0.0147355 0.0880939
23.3 0.0107346 0.0923372
23.305 0.00782007 0.100858
23.31 0.00569683 0.110264
23.315 0.0212096 0.119899
23.32 0.015451 0.127074
23.325 0.0112559 0.130928
23.33 0.00819977 0.132725
23.335 0.00597345 0.131848
23.34 0.00435159 0.130403
23.345 0.00317008 0.126082
23.35 0.00230937 0.120833
23.355 0.00168235 0.116
23.36 0.00122558 0.113726
23.365 0.000892818 0.115791
23.37 0.000650406 0.119776
23.375 0.0175333 0.125091
23.38 0.0127728 0.130795
23.385 0.0263644 0.135755
23.39 0.0362657 0.14072
23.395 0.0434787 0.145035
23.4 0.0316737 0.14699
23.405 0.0401335 0.145846
23.41 0.0462963 0.143361
23.415 0.0337264 0.140544
23.42 0.0245693 0.136558
23.425 0.034958 0.134549
23.43 0.0254665 0.132021
23.435 0.0185521 0.128536
23.44 0.013515 0.124334
23.445 0.00984554 0.120378
23.45 0.00717237 0.117548
23.455 0.005225 0.115129
23.46 0.00380636 0.110918
23.465 0.00277289 0.105495
23.47 0.00202002 0.10282
23.475 0.00147156 0.102713
23.48 0.00107202 0.104031
23.485 0.0178405 0.104873
23.49 0.0129966 0.104408
23.495 0.00946788 0.103169
23.5 0.0239568 0.101377
23.505 0.0174522 0.10139
23.51 0.0127138 0.0999589
23.515 0.0263214 0.097317
23.52 0.0191748 0.0965893
23.525 0.0139687 0.0963706
23.53 0.010176 0.0976706
23.535 0.00741313 0.0994514
23.54 0.00540039 0.100665
23.545 0.00393413 0.10111
23.55 0.00286597 0.0998919
23.555 0.00208783 0.101279
23.56 0.00152096 0.10229
23.565 0.00110801 0.100333
23.57 -0.0162523 0.0958438
23.575 -0.0118397 0.0886753
23.58 -0.00862506 0.0813855
23.585 -0.00628326 0.0743684
23.59 -0.0216368 0.0681718
23.595 -0.0157622 0.0626997
23.6 -0.0114826 0.0591998
23.605 -0.00836494 0.0566374
23.61 -0.00609377 0.0546335
23.615 -0.00443925 0.055078
